# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 0 vv
0.000000000000000000e+00,0.000000000000000000e+00,-1.367116379761572741e+07,0.000000000000000000e+00,5.567028697134599469e-01
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 4 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253351599228509e+00,-1.922999998515612985e+00,-2.030098996982560688e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.922999998563807100e+00,6.984595648100611953e+00,-5.999774798385962171e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.922999998563807322e+00,-5.683253351456796665e+00,5.999774801684192305e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.684299698359377682e+06,0.000000000000000000e+00,7.549478795354286342e-02
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 5 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253348690348261e+00,-1.922999999931004789e+00,-2.030098999297275775e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999376e+00,6.984595651207991196e+00,-5.999774797675075710e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999599e+00,-5.683253348486441148e+00,5.999774797675077487e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.759326871256573591e+06,0.000000000000000000e+00,2.693930446205632448e-02
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 6 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253348837366659e+00,-1.922999999911242819e+00,-2.030098999271018556e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,6.984595651249565940e+00,-5.999774797752679412e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999821e+00,-5.683253348575052932e+00,5.999774797752676747e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-6.519010565114837373e+05,0.000000000000000000e+00,9.809414867512205108e-03
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 7 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253348981843978e+00,-1.922999999891822354e+00,-2.030098999245214753e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000487e+00,6.984595651290420371e+00,-5.999774797828941075e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000487e+00,-5.683253348662134385e+00,5.999774797828941075e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.404431474700235995e+05,0.000000000000000000e+00,3.595490017587897515e-03
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 8 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349125422460e+00,-1.922999999872522014e+00,-2.030098999219570821e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,6.984595651331021671e+00,-5.999774797904729340e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,-5.683253348748672273e+00,5.999774797904725787e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-8.853429879893349425e+04,0.000000000000000000e+00,1.320900409373753064e-03
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 9 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349268682086e+00,-1.922999999853264752e+00,-2.030098999193983289e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999599e+00,6.984595651371528824e+00,-5.999774797980347074e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999599e+00,-5.683253348835020091e+00,5.999774797980348851e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-3.257805117022276681e+04,0.000000000000000000e+00,4.856562660133250287e-04
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 10 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349411844901e+00,-1.922999999834021256e+00,-2.030098999168414853e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000709e+00,6.984595651412015549e+00,-5.999774798055915070e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000487e+00,-5.683253348921308401e+00,5.999774798055916847e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.198256476019491492e+04,0.000000000000000000e+00,1.785842708545565803e-04
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 11 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349555042355e+00,-1.922999999814771988e+00,-2.030098999142838867e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,6.984595651452510268e+00,-5.999774798131501719e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,-5.683253349007616251e+00,5.999774798131501719e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-4.404198938989328781e+03,0.000000000000000000e+00,6.564076956876902273e-05
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 12 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349698454748e+00,-1.922999999795494075e+00,-2.030098999117225134e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,6.984595651493065382e+00,-5.999774798207201165e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,-5.683253349094054663e+00,5.999774798207202053e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-1.615690738385651457e+03,0.000000000000000000e+00,2.408890500720289651e-05
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 13 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349842543933e+00,-1.922999999776125568e+00,-2.030098999091490608e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000487e+00,6.984595651533809679e+00,-5.999774798283258548e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000487e+00,-5.683253349180902525e+00,5.999774798283258548e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-5.894882398966857409e+02,0.000000000000000000e+00,8.798218387829651610e-06
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 14 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253349988670600e+00,-1.922999999756482170e+00,-2.030098999065390597e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999376e+00,6.984595651575132180e+00,-5.999774798360390626e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.922999999999999376e+00,-5.683253349268976962e+00,5.999774798360392403e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-2.116201165174212235e+02,0.000000000000000000e+00,3.168001723186677587e-06
# vv Sistema 2b-milano vv Matriz Jacobiana vv Formulação Completa vv Iteração 15 vv
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.683253350140963001e+00,-1.922999999736011212e+00,-2.030098999038191465e+00,0.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,6.984595651618199064e+00,-5.999774798440778767e+00,-1.000000000000000000e+00
0.000000000000000000e+00,-1.923000000000000043e+00,-5.683253349360767537e+00,5.999774798440776991e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,-7.232752108418222292e+01,0.000000000000000000e+00,1.092564732573846925e-06
