numero;nome;tipo;tensao;angulo;potencia_ativa;potencia_reativa;demanda_ativa;demanda_reativa;shunt_barra;area
960;CURITIBA-230; 0;1.0;-39.3;0.0;0.0;865.8;480.8;0.0;2
964;CAXIAS---500; 0;1.018;-32.4;0.0;0.0;0.0;0.0;0.0;2
965;CAXIAS---230; 0;1.0;-35.0;0.0;0.0;774.5;57.6;0.0;2
976;GRAVATAI-500; 0;0.992;-35.2;0.0;0.0;0.0;0.0;0.0;2
995;ITA------500; 0;1.04;-20.2;0.0;0.0;0.0;0.0;0.0;2
1015;JOINVILLE230; 0;1.002;-41.6;0.0;0.0;71.7;2.0;0.0;2
1030;MACHADIN-500; 0;1.041;-21.5;0.0;0.0;0.0;0.0;0.0;2
1047;SOSORIO--230; 0;1.016;-1.3;0.0;0.0;0.0;0.0;0.0;2
1060;SSANTIAG-500; 0;1.038;-8.4;0.0;0.0;0.0;0.0;0.0;2
1210;GRAVATAI-230; 0;1.0;-38.2;0.0;0.0;1258.7;435.6;0.0;2
2458;CASCAVELO230; 0;1.0;-6.9;0.0;0.0;413.1;129.1;0.0;2
21;MANSO----3GR; 1;1.0;-64.8;143.4;-16.5;0.0;0.0;0.0;3
231;R.VERDE-230 ; 0;0.994;-50.6;0.0;0.0;91.9;32.7;0.0;3
4501;B.PEIXE--230; 0;1.011;-62.8;0.0;0.0;32.2;7.3;-46.0;3
4521;ITIQUIRA-230; 0;1.026;-68.9;0.0;0.0;0.0;0.0;0.0;3
4522;RONDONOP-230; 0;1.022;-71.0;0.0;0.0;0.0;0.0;-20.9;3
4523;ITIQUIR--2GR; 1;1.01;-63.0;51.2;-5.2;0.0;0.0;0.0;3
4530;COXIPO-CE-12; 0;1.02;-75.9;0.0;0.0;0.0;0.0;0.0;3
4532;COXIPO-230  ; 0;1.036;-75.9;0.0;0.0;0.0;0.0;0.0;3
4533;COXIPO-138  ; 0;1.011;-76.2;0.0;0.0;77.3;16.5;0.0;3
4542;NOBRES-230  ; 0;1.019;-75.0;0.0;0.0;0.0;0.0;0.0;3
4552;N.MUTUM-230 ; 0;0.994;-82.9;0.0;0.0;12.9;1.2;-19.8;3
4562;SORRISO-230 ; 0;0.993;-91.7;0.0;0.0;24.4;7.6;0.0;3
4572;LUCAS-RV230 ; 0;0.992;-88.6;0.0;0.0;18.5;6.6;0.0;3
4582;SINOP-230   ; 0;0.998;-94.7;0.0;0.0;67.1;17.1;29.9;3
4592;MANSO-230   ; 0;1.015;-70.0;0.0;0.0;0.0;0.0;0.0;3
4596;CBA--GAS-2GR; 1;1.0;-71.2;235.6;-19.0;0.0;0.0;0.0;3
4623;RONDONOP-138; 0;1.007;-74.1;0.0;0.0;131.4;41.8;0.0;3
4703;CUIABA-138  ; 0;0.999;-77.4;0.0;0.0;186.7;30.5;0.0;3
4804;GUAPORE--2GR; 1;1.0;-77.8;51.2;-14.3;0.0;0.0;0.0;3
4805;GUAPORE--138; 0;1.021;-81.6;0.0;0.0;0.0;0.0;0.0;3
4807;JAURU-138   ; 0;1.02;-82.9;0.0;0.0;132.1;37.2;0.0;3
4862;JAURU-230   ; 0;1.041;-81.1;0.0;0.0;0.0;0.0;-32.5;3
